区域,所属产品,模块,场景名称,场景等级,接口名称,涉及接口
国内,运营管理工作台,门店管理,门店管理,P1,获取三方门店详情列表,thirdShop/list
国内,运营管理工作台,门店管理,门店管理,P1,获取三方门店信息根据codes,thirdShop/getByShopCodes
国内,运营管理工作台,门店管理,门店管理,P1,获取渠道门店短信开关设置,thirdShop/getSMSSettings
国内,运营管理工作台,门店管理,门店管理,P0,修改渠道门店短信开关设置,thirdShop/saveSMSSettings
国内,运营管理工作台,门店管理,门店管理,P2,支付绑定导入,thirdShop/import
国内,运营管理工作台,门店管理,门店管理,P2,三方门店导出,thirdShop/export
国内,运营管理工作台,门店管理,门店管理,P2,config,thirdShop/config
国内,运营管理工作台,门店管理,门店管理,P1,批量更新抖音门店结算状态,thirdShop/batchSetSettlementStatus
国内,运营管理工作台,门店管理,门店管理,P0,submitTask,/shopinfo/third/delivery/task/submit
国内,运营管理工作台,门店管理,门店管理,P1,listTask,/shopinfo/third/delivery/task/list
国内,运营管理工作台,门店管理,门店管理,P1,exportTaskResult,/shopinfo/third/delivery/task/result/export
国内,运营管理工作台,门店管理,门店管理,P1,triggerQueryTaskResult,/shopinfo/third/delivery/task/trigger-query-result
国内,运营管理工作台,品牌管理,品牌管理,P0,创建品牌,/brand/create
国内,运营管理工作台,品牌管理,品牌管理,P2,更新品牌,/brand/update
国内,运营管理工作台,品牌管理,品牌管理,P2,删除品牌,/brand/delete/{brandId}
国内,运营管理工作台,品牌管理,品牌管理,P1,品牌列表,/brand/list
国内,运营管理工作台,品牌管理,品牌管理,P2,获取品牌信息,/brand/{brandId}
国内,运营管理工作台,品牌管理,品牌管理,P2,获取所有品牌信息,/brand/all
国内,运营管理工作台,国家管理,国家管理,P0,创建国家,/country/create
国内,运营管理工作台,国家管理,国家管理,P1,更新国家,/country/update
国内,运营管理工作台,国家管理,国家管理,P1,删除国家,/country/delete/{countryId}
国内,运营管理工作台,国家管理,国家管理,P1,获取国家详情,/country/{countryId}
国内,运营管理工作台,国家管理,国家管理,P1,获取国家列表,/country/list
国内,运营管理工作台,国家管理,国家管理,P1,获取所有国家列表,/country/all
国内,运营管理工作台,商品管理,商品管理,P1,listCookingCode,/product/research/cooking-code/list
国内,运营管理工作台,商品管理,商品管理,P0,saveCookingCode,/product/research/cooking-code/save
国内,运营管理工作台,商品管理,商品管理,P1,getResearchProductForCooking,/product/research/cooking-code/productinfo/{productCode}
国内,运营管理工作台,商品管理,商品管理,P1,getInfo,/product/research/cooking-code/info/{productCode}
国内,运营管理工作台,商品管理,商品管理,P0,saveConfig,/product/research/cooking-code/config/save
国内,运营管理工作台,商品管理,商品管理,P1,getConfig,/product/research/cooking-code/config/get
国内,运营管理工作台,商品管理,商品管理,P1,queryProductList,/oss/product/research/cup-material/product/list
国内,运营管理工作台,商品管理,商品管理,P0,bindProductMaterial,/oss/product/research/cup-material/product/bind
国内,运营管理工作台,商品管理,商品管理,P0,unbindProductMaterial,/oss/product/research/cup-material/product/unbind
国内,运营管理工作台,商品管理,商品管理,P0,create,/researchAttribute/create
国内,运营管理工作台,商品管理,商品管理,P1,getList,/researchAttribute/list
国内,运营管理工作台,商品管理,商品管理,P1,getAll,/researchAttribute/all
国内,运营管理工作台,商品管理,商品管理,P1,update,/researchAttribute/update
国内,运营管理工作台,商品管理,商品管理,P1,delete,/researchAttribute/delete/{researchAttributeId}
国内,运营管理工作台,商品管理,商品管理,P0,createCategory,/researchCategory/create
国内,运营管理工作台,商品管理,商品管理,P1,getCategoryList,/researchCategory/list
国内,运营管理工作台,商品管理,商品管理,P1,getCategoryById,/researchCategory/{researchCategoryId}
国内,运营管理工作台,商品管理,商品管理,P1,updateCategory,/researchCategory/update
国内,运营管理工作台,商品管理,商品管理,P1,deleteCategory,/researchCategory/delete/{researchCategoryId}
国内,运营管理工作台,商品管理,商品管理,P1,getAllCategories,/researchCategory/all
国内,运营管理工作台,商品管理,商品管理,P1,switchCategory,/researchCategory/update/switchCategory/{researchProductId}
国内,运营管理工作台,商品管理,商品管理,P1,getCupList,/researchCup/list
国内,运营管理工作台,商品管理,商品管理,P0,createCup,/researchCup/create
国内,运营管理工作台,商品管理,商品管理,P1,updateCup,/researchCup/update
国内,运营管理工作台,商品管理,商品管理,P1,deleteCup,/researchCup/delete/{researchCupId}
国内,运营管理工作台,商品管理,商品管理,P1,getCup,/researchCup/get/{researchCupId}
国内,运营管理工作台,商品管理,商品管理,P1,getCupAll,/researchCup/all
国内,运营管理工作台,商品管理,商品管理,P0,saveDesc,/oss/product/research/description/save
国内,运营管理工作台,商品管理,商品管理,P1,updateDesc,/oss/product/research/description/update
国内,运营管理工作台,商品管理,商品管理,P1,queryList,/oss/product/research/description/list
国内,运营管理工作台,商品管理,商品管理,P1,deleteDesc,/oss/product/research/description/delete
国内,运营管理工作台,商品管理,商品管理,P1,queryRelatedProductList,/oss/product/research/description/related-product/list
国内,运营管理工作台,商品管理,商品管理,P0,bindProduct,/oss/product/research/description/related-product/bind
国内,运营管理工作台,商品管理,商品管理,P0,unbindProduct,/oss/product/research/description/related-product/unbind
国内,运营管理工作台,商品管理,商品管理,P1,unit,/researchGeneralProduct/unit
国内,运营管理工作台,商品管理,商品管理,P1,researchGeneralCatalog,/researchGeneralProduct/researchGeneralCatalog
国内,运营管理工作台,商品管理,商品管理,P0,createProduct,/researchGeneralProduct/create
国内,运营管理工作台,商品管理,商品管理,P1,getProductList,/researchGeneralProduct/list
国内,运营管理工作台,商品管理,商品管理,P1,statistic,/researchGeneralProduct/statistic
国内,运营管理工作台,商品管理,商品管理,P1,getProductById,/researchGeneralProduct/{researchProductId}
国内,运营管理工作台,商品管理,商品管理,P1,updateProduct,/researchGeneralProduct/update
国内,运营管理工作台,商品管理,商品管理,P1,updateResearchStatus,/researchGeneralProduct/update/researchStatus/{researchProductId}
国内,运营管理工作台,商品管理,商品管理,P1,updateShelfStatus,/researchGeneralProduct/update/shelfStatus/{researchProductId}
国内,运营管理工作台,商品管理,商品管理,P1,getProductListByAttribute,/researchGeneralProduct/list/attribute
国内,运营管理工作台,商品管理,商品管理,P1,getProductListByCup,/researchGeneralProduct/list/cup
国内,运营管理工作台,商品管理,商品管理,P1,exportData,/researchGeneralProduct/exportdata
国内,运营管理工作台,商品管理,商品管理,P1,updateIaldMaking,/researchGeneralProduct/iald-making/update
国内,运营管理工作台,商品管理,商品管理,P1,updateCoffeeMachineMaking,/researchGeneralProduct/coffee-machine-making/update
国内,运营管理工作台,搜索管理,搜索管理,P0,saveMaterial,/research/material/save
国内,运营管理工作台,搜索管理,搜索管理,P1,queryList,/research/material/list
国内,运营管理工作台,搜索管理,搜索管理,P1,resortMaterial,/research/material/resort
国内,运营管理工作台,搜索管理,搜索管理,P1,deleteMaterial,/research/material/delete
国内,运营管理工作台,搜索管理,搜索管理,P0,saveCupMaterial,/research/material/cup/save
国内,运营管理工作台,搜索管理,搜索管理,P1,updateCupMaterial,/research/material/cup/update
国内,运营管理工作台,搜索管理,搜索管理,P1,queryCupMaterialList,/research/material/cup/list
国内,运营管理工作台,搜索管理,搜索管理,P1,deleteCupMaterial,/research/material/cup/delete
国内,运营管理工作台,搜索管理,搜索管理,P0,saveAccessoryMaterial,/research/material/accessory/save
国内,运营管理工作台,搜索管理,搜索管理,P1,updateAccessoryMaterial,/research/material/accessory/update
国内,运营管理工作台,搜索管理,搜索管理,P1,queryAccessoryMaterialList,/research/material/accessory/list
国内,运营管理工作台,搜索管理,搜索管理,P1,deleteAccessoryMaterial,/research/material/accessory/delete
国内,运营管理工作台,搜索管理,搜索管理,P1,getAccessoryMaterialItems,/research/material/accessory/items
国内,运营管理工作台,商品管理,商品管理,P1,unit,/researchPeripheralProduct/unit
国内,运营管理工作台,商品管理,商品管理,P0,createProduct,/researchPeripheralProduct/create
国内,运营管理工作台,商品管理,商品管理,P1,getProductList,/researchPeripheralProduct/list
国内,运营管理工作台,商品管理,商品管理,P1,statistic,/researchPeripheralProduct/statistic
国内,运营管理工作台,商品管理,商品管理,P1,getProductById,/researchPeripheralProduct/{researchProductId}
国内,运营管理工作台,商品管理,商品管理,P1,updateProduct,/researchPeripheralProduct/update
国内,运营管理工作台,商品管理,商品管理,P1,updateResearchStatus,/researchPeripheralProduct/update/shelfStatus/{researchProductId}
国内,运营管理工作台,商品管理,商品管理,P1,exportData,/researchPeripheralProduct/exportdata
国内,运营管理工作台,商品管理,商品管理,P1,list,/researchPeripheralProduct/costRatio/list
国内,运营管理工作台,商品管理,商品管理,P1,detail,/researchPeripheralProduct/costRatio/detail
国内,运营管理工作台,商品管理,商品管理,P0,saveOrUpdate,/researchPeripheralProduct/costRatio/saveOrUpdate
国内,运营管理工作台,商品管理,商品管理,P1,exportData,/researchPeripheralProduct/costRatio/exportdata
国内,运营管理工作台,商品管理,商品管理,P1,getResearchProductHistory,/researchProductHistory/history
国内,运营管理工作台,商品管理,商品管理,P1,getResearchProductHistoryById,/researchProductHistory/{researchProductHistoryId}
国内,运营管理工作台,商品管理,商品管理,P1,researchProductHistoryUpdate,/researchProductHistory/update/history/{researchProductHistoryId}
国内,运营管理工作台,商品管理,商品管理,P0,保存商品配方（修改添加）,researchProductRecipe/save
国内,运营管理工作台,商品管理,商品管理,P1,分页查询商品配方列表,researchProductRecipe/queryPage
国内,运营管理工作台,商品管理,商品管理,P1,查询商品配方详情,researchProductRecipe/queryDetail
国内,运营管理工作台,商品管理,商品管理,P1,分页查询商品配方历史记录,researchProductRecipe/queryHistoryPage
国内,运营管理工作台,商品管理,商品管理,P1,查询商品配方历史详情,researchProductRecipe/queryHistoryDetail
国内,运营管理工作台,商品管理,商品管理,P1,查询商品属性,researchProductRecipe/queryProductAttr/{productId}
国内,运营管理工作台,商品管理,商品管理,P1,导出商品配方数据,researchProductRecipe/exportdata
国内,运营管理工作台,商品管理,商品管理,P1,查询研发商品配方列表,researchProductRecipe/queryList
国内,运营管理工作台,商品管理,商品管理,P1,查询关联的研发商品配方数量,researchProductRecipe/queryCountByMaterialId
国内,运营管理工作台,商品管理,商品管理,P1,配方批量添加物料,researchProductRecipe/batch/add
国内,运营管理工作台,商品管理,商品管理,P1,配方批量替换物料,researchProductRecipe/batch/replace
国内,运营管理工作台,商品管理,商品管理,P1,配方批量删除物料,researchProductRecipe/batch/delete
国内,运营管理工作台,商品管理,商品管理,P0,create,/oss/researchProductSpecAttributeConvert/create
